28504,Ede_2,27-09-2014,455835.7864,173770.5691,207,60,92,0,10274,84,24
28532,Ede_2,30-09-2014,450346.2041,172283.7261,199,99,39,2,10241,92,13
28578,Ede_2,02-10-2014,442999.5522,173979.4389,203,118,16,0,10280,91,11
28597,Ede_2,03-10-2014,455726.0052,172018.9974,225,91,68,0,10238,85,18
28734,Ede_2,16-10-2014,445954.1943,174807.4903,170,113,33,21,10044,94,8
28807,Ede_2,23-10-2014,454346.3587,178172.302,142,74,12,1,10215,89,6
28948,Ede_2,10-11-2014,445569.1612,183816.3854,124,52,55,30,10088,87,7
29042,Ede_2,16-02-2015,441908.5972,174600.9651,77,-59,87,0,10189,86,9
29048,Ede_2,23-02-2015,447875.5469,173238.2024,94,9,40,36,9936,84,7
30800,Ede_2,31-05-2015,447647.6443,196128.556,178,62,3,128,10098,84,12
30844,Ede_2,01-06-2015,449956.9988,173848.0017,167,45,50,0,10147,68,30
30944,Ede_2,03-06-2015,448797.2056,173120.2385,187,20,47,-1,10216,71,22
31310,Ede_2,09-06-2015,448055.6541,176449.357,163,25,48,0,10303,70,26
31857,Ede_2,18-06-2015,459103.6846,188890.7425,175,100,52,7,10169,74,31
32530,Ede_2,28-06-2015,472499.0682,184243.3702,222,52,37,3,10206,74,26
32588,Ede_2,28-06-2015,445372.5528,175277.1915,222,52,37,3,10206,74,26
32638,Ede_2,28-06-2015,449248.9406,154375.2936,222,52,37,3,10206,74,26
32716,Ede_2,29-06-2015,452701.7244,173327.6801,246,79,81,0,10213,71,38
32742,Ede_2,29-06-2015,452000.9471,174739.3988,246,79,81,0,10213,71,38
32826,Ede_2,30-06-2015,450337.4186,171664.8984,271,66,152,0,10214,60,54
32875,Ede_2,30-06-2015,446841.5524,173999.3096,271,66,152,0,10214,60,54
33004,Ede_2,02-07-2015,456761.3844,175483.4488,362,182,131,259,10180,62,52
33210,Ede_2,05-07-2015,441180.8812,174280.6725,281,139,63,3,10166,74,35
33219,Ede_2,05-07-2015,396845.1087,114429.539,281,139,63,3,10166,74,35
33222,Ede_2,05-07-2015,450607.669,180484.6296,281,139,63,3,10166,74,35
33518,Ede_2,08-07-2015,444248.8252,175534.5688,189,116,19,86,10094,84,18
33639,Ede_2,09-07-2015,451710.5879,172251.7221,179,21,83,4,10207,74,32
33953,Ede_2,09-07-2015,575836.0274,175878.35,179,21,83,4,10207,74,32
34370,Ede_2,12-07-2015,464628.5841,180448.2194,190,125,1,15,10170,82,14
34548,Ede_2,13-07-2015,455047.8048,173358.2856,187,156,1,52,10151,93,8
34798,Ede_2,15-07-2015,445942.3675,174167.9707,218,101,21,14,10186,92,17
34982,Ede_2,17-07-2015,452044.5988,175639.7519,267,170,112,96,10122,73,48
35010,Ede_2,17-07-2015,451815.5183,173174.0143,267,170,112,96,10122,73,48
35043,Ede_2,18-07-2015,446694.0017,177627.9971,225,135,87,10,10163,74,37
35044,Ede_2,18-07-2015,446694.0017,177627.9971,225,135,87,10,10163,74,37
35076,Ede_2,18-07-2015,446072.4996,175690.3005,225,135,87,10,10163,74,37
35214,Ede_2,20-07-2015,441077.4492,168941.0648,216,75,61,18,10123,87,26
35478,Ede_2,22-07-2015,451070.1982,171569.5755,237,127,95,0,10144,70,38
35539,Ede_2,23-07-2015,450936.2638,153961.6881,224,110,102,0,10166,66,37
35640,Ede_2,24-07-2015,446090.216,174285.0787,246,135,17,72,10097,71,25
35944,Ede_2,30-07-2015,446927.7547,178340.7604,178,28,84,19,10159,81,25
36001,Ede_2,01-08-2015,445508.8963,175995.667,225,68,121,0,10167,64,40
36123,Ede_2,03-08-2015,447732.8994,173266.6764,319,151,129,0,10133,56,48
36231,Ede_2,05-08-2015,448805.1872,183393.5696,256,80,112,0,10162,61,42
36275,Ede_2,06-08-2015,449073.5496,155837.2336,299,131,126,0,10140,68,45
36395,Ede_2,09-08-2015,457423.4241,186514.0779,241,113,72,-1,10207,73,29
36669,Ede_2,13-08-2015,445667.7874,176030.364,284,138,114,0,10150,74,41
36734,Ede_2,15-08-2015,458018.3179,197670.7079,232,141,31,140,10090,89,20
36810,Ede_2,17-08-2015,460861.6892,189201.2272,149,129,0,261,10124,97,4
36901,Ede_2,19-08-2015,447385.4762,152679.2931,214,112,85,4,10201,76,32
37147,Ede_2,27-08-2015,444567.8079,177934.6918,189,132,0,74,10097,90,7
37187,Ede_2,29-08-2015,448642.6386,183046.918,240,67,122,0,10213,74,35
37321,Ede_2,02-09-2015,446563.0015,177820.0016,186,68,67,-1,10161,84,21
37592,Ede_2,16-09-2015,469524.844,140995.1307,178,106,8,82,9929,91,7
37974,Ede_2,11-10-2015,451167.8411,175095.4626,110,14,98,0,10189,71,14
38071,Ede_2,20-10-2015,443728.6154,165978.1205,120,19,9,-1,10234,96,5
38376,Ede_2,11-11-2015,458400.8637,185452.408,129,108,0,9,10223,87,3
38407,Ede_2,15-11-2015,448550.9889,179922.2545,145,111,0,158,10099,90,1
38571,Ede_2,14-02-2016,450872.1353,174414.1367,19,1,0,158,9913,95,2
38612,Ede_2,15-03-2016,446901.02,174515.2794,76,-41,8,-1,10288,91,5
38622,Ede_2,21-03-2016,453257.0867,174506.7343,90,30,0,8,10192,85,7
38636,Ede_2,25-03-2016,451479.4852,175078.9867,89,-8,5,69,10126,94,4
38689,Ede_2,31-03-2016,434568.6813,158446.0243,115,14,4,0,10141,74,11
38808,Ede_2,08-04-2016,454293.0511,176803.3063,105,-6,14,2,10113,86,9
38894,Ede_2,11-04-2016,457042.1563,175518.7377,173,58,123,-1,10109,61,32
38907,Ede_2,12-04-2016,455340.2052,171464.6,182,23,86,28,10089,73,26
38990,Ede_2,17-04-2016,446740.7712,176058.2494,108,-30,83,19,10132,77,18
39054,Ede_2,22-04-2016,450819.9978,172112.0009,132,28,67,0,10200,69,25
39141,Ede_2,02-05-2016,453618.1447,193609.2513,183,-25,106,8,10225,69,33
39145,Ede_2,03-05-2016,447918.6564,176092.0184,144,-28,111,32,10236,72,31
39332,Ede_2,09-05-2016,455944.5788,170746.0004,252,127,130,0,10129,49,46
39351,Ede_2,10-05-2016,449904.0938,182606.9536,229,129,2,11,10093,68,20
39374,Ede_2,10-05-2016,446339.3897,152258.713,229,129,2,11,10093,68,20
40091,Ede_2,29-05-2016,459697.4362,189169.8049,207,119,4,44,10083,87,14
40495,Ede_2,03-06-2016,450361.1205,178485.1503,237,139,43,-1,10127,84,25
40497,Ede_2,03-06-2016,448397.1933,171907.4005,237,139,43,-1,10127,84,25
40563,Ede_2,03-06-2016,456827.9273,172465.43,237,139,43,-1,10127,84,25
40569,Ede_2,04-06-2016,446160.3965,174190.5069,283,131,106,0,10135,67,47
40586,Ede_2,04-06-2016,442416.3048,177342.9668,283,131,106,0,10135,67,47
40635,Ede_2,05-06-2016,456715.7153,185509.134,279,116,149,0,10180,66,51
41020,Ede_2,07-06-2016,467060.8111,171930.5704,278,125,77,-1,10216,66,41
41151,Ede_2,09-06-2016,448335.9954,173914.9981,213,43,138,0,10195,63,48
41192,Ede_2,10-06-2016,447576.6858,174926.3786,219,43,84,0,10140,67,40
41207,Ede_2,10-06-2016,460123.7696,188816.254,219,43,84,0,10140,67,40
41475,Ede_2,13-06-2016,468050.5069,205082.2201,188,106,15,27,10008,88,20
41507,Ede_2,14-06-2016,450163.7798,171724.7503,195,103,25,25,9984,88,22
41761,Ede_2,19-06-2016,448202.8615,176742.6528,191,101,64,-1,10233,73,33
41767,Ede_2,19-06-2016,450872.1353,174414.1367,191,101,64,-1,10233,73,33
41831,Ede_2,20-06-2016,417573.2988,51329.92539,175,111,0,187,10162,89,10
41838,Ede_2,20-06-2016,455908.6445,177823.7558,175,111,0,187,10162,89,10
41856,Ede_2,20-06-2016,450376.6082,175210.4231,175,111,0,187,10162,89,10
41993,Ede_2,22-06-2016,445402.4778,174380.9754,250,134,92,0,10215,78,39
42296,Ede_2,26-06-2016,451868.9637,176949.3334,189,52,60,33,10165,86,28
42393,Ede_2,27-06-2016,448804.4259,184277.1888,175,69,26,37,10175,89,14
42397,Ede_2,27-06-2016,448795.5433,184265.4595,175,69,26,37,10175,89,14
42398,Ede_2,27-06-2016,448807.2772,184262.4452,175,69,26,37,10175,89,14
42417,Ede_2,27-06-2016,450872.1353,174414.1367,175,69,26,37,10175,89,14
42554,Ede_2,27-06-2016,459909.7659,190415.3658,175,69,26,37,10175,89,14
42643,Ede_2,27-06-2016,451168.3936,175343.1048,175,69,26,37,10175,89,14
42777,Ede_2,27-06-2016,458811.4766,193806.3359,175,69,26,37,10175,89,14
42890,Ede_2,28-06-2016,449166.3581,182453.2303,221,66,54,18,10151,74,35
42956,Ede_2,28-06-2016,445135.8097,175204.2874,221,66,54,18,10151,74,35
43100,Ede_2,29-06-2016,464924.7824,244338.1786,200,123,37,25,10107,81,27
43102,Ede_2,29-06-2016,447392.4515,185207.949,200,123,37,25,10107,81,27
43142,Ede_2,29-06-2016,459909.7659,190415.3658,200,123,37,25,10107,81,27
43318,Ede_2,01-07-2016,449325.9705,182436.7734,205,141,4,46,10108,89,13
43395,Ede_2,02-07-2016,449629.8945,201701.8026,183,68,79,28,10136,78,31
43506,Ede_2,03-07-2016,449869.5086,181080.757,198,57,81,36,10192,79,31
43552,Ede_2,04-07-2016,450627.2171,182138.6746,230,53,94,-1,10190,77,37
43554,Ede_2,04-07-2016,355051.7766,206839.6392,230,53,94,-1,10190,77,37
43567,Ede_2,04-07-2016,450704.0913,174479.4071,230,53,94,-1,10190,77,37
43732,Ede_2,06-07-2016,449180.875,182513.7725,197,40,98,1,10210,75,36
43831,Ede_2,08-07-2016,448174.2792,174835.8086,205,139,20,24,10155,84,17
43891,Ede_2,09-07-2016,504499.9407,228449.3361,235,99,30,0,10178,79,30
43931,Ede_2,10-07-2016,466742.1844,176947.0612,282,111,84,0,10103,71,44
44042,Ede_2,11-07-2016,464643.7753,184294.593,224,107,61,0,10093,70,29
44124,Ede_2,11-07-2016,451509.827,173029.7365,224,107,61,0,10093,70,29
44178,Ede_2,12-07-2016,449910.9555,177167.7614,212,88,57,56,10118,82,29
44215,Ede_2,12-07-2016,457853.6432,186223.2249,212,88,57,56,10118,82,29
44222,Ede_2,12-07-2016,452663.1413,172432.0388,212,88,57,56,10118,82,29
44248,Ede_2,13-07-2016,445551.8461,174345.4145,177,30,42,5,10146,86,21
44411,Ede_2,16-07-2016,500264.048,215393.232,229,119,24,0,10233,79,19
44460,Ede_2,17-07-2016,449262.4657,175488.4195,244,96,66,0,10212,75,32
44517,Ede_2,18-07-2016,448906.144,175482.6772,273,88,126,0,10215,69,45
44536,Ede_2,18-07-2016,449291.1445,175319.0449,273,88,126,0,10215,69,45
44780,Ede_2,23-07-2016,449771.401,175663.7036,267,166,83,0,10187,82,41
44952,Ede_2,25-07-2016,486802.24,226528.1635,234,106,24,-1,10191,83,20
45010,Ede_2,26-07-2016,486429.6577,226324.7638,241,76,62,0,10202,74,33
45341,Ede_2,04-08-2016,450611.3452,180580.3002,202,89,35,10,10103,83,20
45400,Ede_2,07-08-2016,488824.8942,182182.1895,232,67,63,-1,10236,79,26
45530,Ede_2,10-08-2016,448682.1967,175643.8447,175,48,100,33,10222,76,30
46063,Ede_2,01-09-2016,449526.4958,184128.4112,232,92,62,68,10219,85,20
46082,Ede_2,02-09-2016,448002.1017,163302.6196,220,86,46,56,10194,79,24
46311,Ede_2,18-09-2016,450238.8627,182004.7638,206,113,54,0,10177,79,19
46318,Ede_2,18-09-2016,484765.5228,225548.8169,206,113,54,0,10177,79,19
46405,Ede_2,25-09-2016,440393.6505,169689.9431,257,94,94,-1,10175,72,24
46515,Ede_2,09-10-2016,456437.7653,183986.7562,138,-25,57,-1,10259,82,12
46732,Ede_2,30-10-2016,452605.9912,181131.6997,151,24,45,-1,10312,89,8
46790,Ede_2,05-11-2016,444983.1259,177742.9679,102,23,21,30,10000,94,4
